customer_id,full_name,age,gender,email,phone,street_address,city,state,zip_code,registration_date,preferred_channel
4304e6b4-54ec-4dd2-896b-09bcc6b4ba6e,Paul Neal,26.0,Male,nealp@gmail.com,001-732-680-6253x941,92294 Kelsey Station,San Francisco,California,23530,2021-11-30,online
6b9a3aa3-f4b7-41c3-8e7a-fc1c9afa164d,Glenn Ramirez,,Male,glenn.ramirez@hotmail.com,726.973.5490x47986,,New York City,,21277,2022-09-10,in-store
b9571dd1-9083-451f-92a9-f0f0f9967752,Ariel Clayton,36.0,Female,claytona@hotmail.com,+1-456-543-4760,32508 Thompson Plains,Springfield,Illinois,53949,2024-06-04,in-store
ee4d66f8-63ee-498f-9fa9-c91f8c6028d2,Alicia Jackson,30.0,Female,ajackson@hotmail.com,872-662-8033,7363 Randy Gardens Apt. 846,Macon,Georgia,05990,2024-06-11,in-store
32da1773-9f3f-47bb-a4da-eaf31192dedb,Lisa Robertson,37.0,Female,lrobertson@hotmail.com,+1-603-710-1663x66228,163 Castaneda Station,Arlington,Virginia,29673,2024-07-24,online
9fae95bd-5702-444f-b1b0-26d3dc6637c6,Russell Torres,18.0,Male,russell.torres@yahoo.com,(310)966-0026x04690,9622 Jones Villages Apt. 084,Raleigh,North Carolina,69582,2023-08-09,online
cf0fc5c5-be64-446b-9f7b-8865593f2f0b,Dennis Keller,23.0,,dennis_keller@hotmail.com,(478)684-5732x1650,624 Jones Burg,Arlington,Virginia,55081,2022-06-03,online
21297ef1-181c-4987-b731-922028e1a8b4,Brittany Lewis,49.0,Female,brittany_lewis@yahoo.com,(702)530-5066x714,407 Lauren Row Apt. 729,Durham,North Carolina,68109,2022-04-23,both
0457e8c4-10bc-4d63-a9e8-4068fe3d50b7,Timothy Sandoval,27.0,Male,timothy.sandoval@gmail.com,7284815208,554 George Union Apt. 492,Chicago,Illinois,21028,2023-02-25,online
9a86fdf2-18b9-4407-bc89-164cb499aae7,Brian Alexander,22.0,Male,balexander@hotmail.com,732.249.1394x3032,9625 Melissa Trace,San Diego,California,07978,2020-03-27,online
19439ccb-e099-438c-a8ac-06e465932c10,Patrick Jackson,41.0,Male,jacksonp@yahoo.com,265.543.9994x2858,384 Williams Springs,San Jose,California,30905,2021-03-24,in-store
5fbc425d-c117-48a5-acd0-9efbff596460,Courtney Johnson,49.0,Female,courtney.johnson@yahoo.com,,632 Zachary Valleys Apt. 504,Charlotte,North Carolina,88459,2023-09-03,both
1fc03a9e-7f0f-4633-a41b-894018baf4f3,Lucas Webb,43.0,Male,lwebb@yahoo.com,8037456884,117 Todd Glen,Tucson,Arizona,94120,2024-01-18,both
3a794574-1134-4820-b19c-e2a6d074c5fd,Michael Tucker,46.0,Male,tuckerm@yahoo.com,(508)418-0368,6072 Phillip Stream Apt. 474,San Diego,California,14071,2020-11-18,online
72bd2f07-7420-41f9-ad71-ea5f19e0510a,Henry Mathews,25.0,Male,henry.mathews@hotmail.com,(826)968-4803x163,43935 Richard Dam Suite 957,Allentown,Pennsylvania,58324,2022-12-24,online
6939918d-3869-4f4a-ac3d-465d21b028ba,Kelly Stevens,18.0,Female,stevensk@hotmail.com,001-793-503-9539x52608,53764 Chelsea Passage,Buffalo,New York,30652,2020-07-10,online
16d5958f-618d-4ae1-8a07-d9174baf5a76,Catherine Shaffer,53.0,Female,catherine.shaffer@yahoo.com,001-373-677-0499x0967,14997 Gibson Isle,Dallas,Texas,36196,2021-10-15,both
738b0636-5b4b-4fd0-a6aa-68b6eac43a01,Jacob Conner,31.0,Male,jacob_conner@yahoo.com,873-668-9108x04175,610 Kerri Glen,Tempe,Arizona,03284,2023-07-03,online
508b8a56-4b6e-4a40-b0f7-f740ca794917,Steve Johnson,31.0,Male,johnsons@gmail.com,811-704-8578x6712,716 Paul Parkways Suite 236,Sacramento,California,32908,2025-02-19,both
d152a1a9-a113-480c-a455-98085992fe98,Rhonda Benson,50.0,Female,rbenson@gmail.com,001-791-796-0841,78988 Buck Expressway,Rochester,New York,34350,2022-11-27,both
9fee71c0-7d17-456d-a61d-b191da606827,Sheri Lee,41.0,Female,lees@gmail.com,001-794-848-1440x00407,76318 Richardson Lodge Suite 071,Springfield,Illinois,57544,2021-01-30,both
04021ddd-fb55-467b-894d-b50dafffd067,Andrew Allen,40.0,Male,andrew_allen@yahoo.com,927-534-4979x9251,79729 Warren Estates Apt. 885,Miami,Florida,98694,2021-06-09,both
32bf9d60-99d8-4a7c-b310-bfab064e8ce9,Robin Russell,60.0,Female,rrussell@yahoo.com,+1-990-667-7185x3601,783 Browning Circle Suite 392,Worcester,Massachusetts,46979,2021-05-05,both
a80c43f9-57f0-4d0a-87fb-8ffe3d48cf2e,Timothy Haynes,27.0,Male,timothy.haynes@yahoo.com,001-807-612-7971x76350,04131 Fleming Vista Suite 752,Flint,Michigan,63454,2022-12-27,online
1280bddb-d9ed-4dcc-be80-b9ac3f2d28aa,Gregory Horton,46.0,Prefer not to say,ghorton@hotmail.com,562.327.0254x316,438 Tony Stravenue,New York City,New York,53873,2022-03-19,in-store
7c7c74b2-3486-42e6-8e65-c25b986de6d8,Emma Parker,35.0,Female,emma.parker@yahoo.com,001-915-550-2613x409,0467 Tina Cape Apt. 690,Jacksonville,Florida,51721,2025-01-27,online
84abc5ce-870b-4980-9f2d-1584e4061f87,Anna Taylor,38.0,Female,taylora@hotmail.com,,6654 Mark Street Apt. 421,Flint,Michigan,91151,2023-08-27,online
a7cf48c4-9b88-4f90-89fb-6b1cbacb1311,Vanessa Stone,53.0,Female,vanessa.stone@yahoo.com,(761)951-0705,67886 Kelly Village,Champaign,Illinois,49297,2020-06-05,online
acbd3d99-c92b-4570-8048-b6737a723cd1,Adam Maynard,41.0,Male,adam.maynard@gmail.com,(425)786-9263x56006,,Newark,New Jersey,77745,2020-06-05,both
cf4225a8-9bf4-44cf-ba28-95413c21dea3,Mary Brown,41.0,Female,mary.brown@gmail.com,680-819-7621x34616,93784 Robinson Village Apt. 734,Rockford,Illinois,33423,2022-08-25,online
3749ce6c-03b4-42ec-9992-a84cac1cc0bb,Billy Hernandez,47.0,Male,billy_hernandez@gmail.com,681-529-7198x840,24708 Tina Alley,Houston,Texas,14553,2023-03-24,online
4a6ae571-8382-44f1-92cc-52fc18dbe74c,Jillian Gibbs,30.0,Female,gibbsj@hotmail.com,,68179 Alan Bridge,Vancouver,Washington,68815,2024-02-04,online
ad32cd8c-b1a6-425c-9c61-70dff2e77e02,Derek Lee,24.0,Male,dlee@hotmail.com,686-899-0213x11669,105 Pollard Station,Cleveland,Ohio,29514,2024-01-21,both
c9a87f71-d400-4360-8728-6f4c1b017b02,Alison Taylor,22.0,Female,alison.taylor@hotmail.com,001-820-274-9884x95912,6428 Edward Spur Suite 983,Paterson,New Jersey,52476,2022-07-08,online
6b5e830b-8b82-4525-ae00-bc07ca208a58,Shannon Hernandez,18.0,Female,shannon.hernandez@gmail.com,613.304.9950x43896,656 Simpson Well Apt. 665,San Jose,California,64853,2021-09-02,online
60ef8644-e947-4394-9053-4837cdb57aee,James Bell,59.0,Male,jbell@yahoo.com,(713)595-5745x86180,22307 Victoria Stream Suite 641,Syracuse,New York,24926,2024-10-25,both
376f0bbc-46c7-4157-aaa4-58fbbcb5a1eb,Laura Collins,21.0,Female,laura.collins@gmail.com,+1-865-469-3259x627,427 Cunningham Pass Apt. 920,San Jose,California,57303,2024-03-10,online
44d68a31-e259-4a6d-876d-0c66f629f124,Charles Perry,32.0,Male,charles.perry@gmail.com,801.677.1062x94502,41839 Sanford Roads Suite 802,Dallas,Texas,18091,2020-10-18,in-store
0ff479fa-b816-42eb-9420-6d2491f5192c,Debra Walker,31.0,Female,debra.walker@yahoo.com,818.966.7906,439 Anthony Forge,Scottsdale,Arizona,24916,2021-04-09,in-store
7568f674-ce93-4413-9cb0-5e96efd13743,Tina Scott,38.0,Female,tscott@hotmail.com,,110 Smith Forks,Harrisburg,Pennsylvania,67255,2024-10-26,online
ecd4351f-4946-49c0-a121-54f73f867059,Chelsea Fitzpatrick,44.0,Female,cfitzpatrick@gmail.com,,392 Joseph Lake,,Pennsylvania,65059,2024-02-07,both
5afa4a3c-c14b-4e95-846b-8c29c7257772,Brandon Walls,45.0,Male,brandon_walls@yahoo.com,+1-584-720-4759,,Tampa,Florida,64619,2021-01-21,online
18f2944c-9422-4090-a387-73c335528487,Mary Moody,28.0,Female,mary.moody@yahoo.com,367-894-6778,392 Allen Rue Apt. 254,Albany,New York,,2022-12-10,both
e80855eb-02d5-4ce7-b611-64cab371e836,,32.0,Female,cperry@gmail.com,801-794-7377x96263,592 Danny Points Suite 723,San Antonio,Texas,83411,2022-01-05,in-store
02a24790-6f75-4597-8307-1ed54a00e92a,Dorothy Choi,38.0,Female,dchoi@yahoo.com,+1-410-701-4286x6906,782 Andrew Plaza,New York City,New York,94623,2020-03-25,both
3f074de4-9dca-45a3-ba4e-9c228bb3fb1e,Brady Freeman,32.0,Male,brady.freeman@hotmail.com,001-845-887-2422x749,671 Elizabeth Branch,Los Angeles,California,00706,2024-11-03,both
b42adbcc-9429-4282-902e-0e0da51752a2,Hannah Hopkins,54.0,Female,hannah_hopkins@gmail.com,(734)933-5367,1719 Moore Isle,Worcester,Massachusetts,08882,2020-08-30,in-store
0396221e-a0b4-45cb-b138-7b2de24e97d9,Melanie Jimenez,40.0,Female,melanie.jimenez@gmail.com,207-971-2806x199,8750 Elizabeth Branch Suite 979,Detroit,Michigan,12579,2021-08-05,both
eef3970c-6863-49b4-9f9b-ac6ffa817fef,Sarah Davies,43.0,Female,sdavies@hotmail.com,(983)803-2536x95255,472 Stephen Terrace Apt. 435,Jacksonville,Florida,51625,2021-10-26,both
937a67bc-5fae-48ca-919c-ec0f5e04a86f,John Flores,42.0,Male,floresj@hotmail.com,(346)812-6149x9363,728 Denise Hills,Allentown,Pennsylvania,60958,2020-06-09,online
c2be7f53-2e2f-4699-99b0-d402baf38188,Casey Hayden,49.0,Female,casey.hayden@yahoo.com,8636621051,3909 Brown Rapids Suite 663,Buffalo,New York,02664,2025-01-22,online
7d8ca7f9-53b5-4873-ab94-b3dbc1daf4a3,Amy Dixon,37.0,Female,amy.dixon@hotmail.com,(227)729-5986x777,113 Hubbard Terrace Apt. 739,Rochester,New York,54976,2022-03-06,in-store
cd01bac6-6eb5-4073-b9df-d26d35888a21,Isaac Black,19.0,Male,blacki@gmail.com,(570)402-9331,99699 Mark Squares,Sacramento,California,72471,2024-04-19,online
0ec4f5bf-4c75-46c6-8963-82322e16d061,Jeanne Armstrong,39.0,Female,jeanne.armstrong@yahoo.com,001-329-918-4251x956,36884 Michael Orchard,Los Angeles,California,11457,2024-12-06,both
7ae7984c-a4a9-40dc-aedf-1107ed4d7264,Jeffrey Huerta,27.0,Male,jeffrey.huerta@yahoo.com,(930)322-8293x35287,35528 Hawkins Skyway,Houston,Texas,03886,2024-12-07,online
554e8e97-d79a-4151-b18e-24a3fa596940,James English,28.0,Male,jenglish@hotmail.com,(283)910-1850,2684 Adams Harbor Suite 507,Raleigh,North Carolina,90213,2022-01-01,both
4635f993-73c1-40b5-9503-9d52123214b3,Emily Singh,42.0,Female,singhe@hotmail.com,876-619-3788x663,105 Daniel Points Suite 797,San Antonio,Texas,,2023-08-24,online
2c482cb7-56b7-474c-9b15-1b19ba653e80,James Rivera,49.0,Male,riveraj@yahoo.com,591-950-2374,9633 Ray Wall Apt. 262,Phoenix,Arizona,66298,2022-04-01,
cf2b051d-ca84-4cad-9f08-e835142b9fd8,Danielle Benitez,35.0,Female,benitezd@gmail.com,(397)373-6609x859,50472 Johnson Neck Suite 291,Buffalo,New York,35848,2020-10-18,online
73d84c8e-5bea-4d92-b9ce-82f117951fa6,Jeffrey Evans,38.0,Male,jeffrey_evans@yahoo.com,,97885 Drake Parkways Suite 571,Sacramento,California,32579,2022-09-19,both
be5c5c5b-ffbb-4270-bec8-3e40867fa18d,Ryan Flores,55.0,Male,floresr@yahoo.com,(519)418-9875x5798,4372 Donald Parkways Suite 877,Athens,Georgia,48891,2024-01-10,online
ff800c44-7e20-4074-a93d-29d52b8cb3c4,Monica Cervantes,37.0,Female,monica_cervantes@gmail.com,905-391-9344x2462,054 Stevenson Mill Apt. 658,San Antonio,Texas,48253,2023-10-18,both
ff9e4275-adb5-4260-a9f5-f3b68d500cbe,Veronica Lopez,66.0,Female,vlopez@gmail.com,(719)960-8787,35359 Edwards View Apt. 962,Phoenix,Arizona,66531,2020-11-25,in-store
cda66ed6-e11c-48e4-bcc1-9e6d6b7c8aef,Kathy Heath,,Female,kathy.heath@gmail.com,001-679-678-5500,3097 Robinson Row Apt. 666,Orlando,Florida,04069,2020-09-27,
97de4956-27a0-4b0f-baaf-5389f9b9b2d5,Zachary Stanley,18.0,Male,zachary_stanley@hotmail.com,325.346.3059x41567,90107 Jennifer Spurs Apt. 652,San Jose,California,59305,2022-11-12,both
167836c6-534e-4a8f-83ac-3d6ef6e3da05,Jimmy Flores,44.0,Male,,940.475.5380x53659,5819 Lambert Parkways,Springfield,Illinois,88483,2023-08-02,in-store
1ab050ed-cca9-475c-9917-de0a60c97f33,Jessica Robinson,39.0,Female,jessica_robinson@yahoo.com,+1-415-968-3870,1306 West Circles,Cincinnati,Ohio,17342,2023-08-03,online
a251cf2e-2e31-470c-a8ab-faae34397248,Sharon Meyer,50.0,Female,sharon.meyer@yahoo.com,2638908583,49241 Thomas Neck,Austin,Texas,32133,2022-11-13,both
5090be16-22fe-4a54-8d84-4d738cd7488a,Kristin Vega,43.0,Female,kristin_vega@hotmail.com,5677755957,7238 Coleman Shores,Boston,Massachusetts,54733,2025-02-18,online
dc3bef38-814f-4aa1-a9aa-e806ec51c408,Dylan Cochran,33.0,Male,dylan_cochran@hotmail.com,472.635.7845x72080,2504 Harold Spurs Apt. 085,San Antonio,Texas,43143,2020-06-01,online
c2455ca6-c1fd-4965-8127-5ae670f65d0b,Todd Smith,20.0,Male,todd.smith@yahoo.com,,493 Richard Bridge Apt. 611,Cincinnati,Ohio,45494,2023-10-31,online
4706c7d4-1d45-4a94-9e9a-69a97157cce5,Gabriela Turner,32.0,Female,turnerg@hotmail.com,+1-549-835-6580x363,706 Sara Lights,Virginia Beach,Virginia,41155,2024-02-09,in-store
22ab606f-e923-4864-a610-b5d9959cb84f,Edward Taylor,24.0,Male,etaylor@yahoo.com,+1-724-549-6639x0004,0833 Brown Track,Tampa,Florida,39401,2023-01-26,online
3cfa57a2-e880-4969-b713-2751ede82494,Kevin Vaughan,28.0,Male,kevin.vaughan@hotmail.com,,2514 Grace Lane Apt. 709,Rockford,Illinois,76463,2023-11-14,online
600f2495-1ea8-47bd-a0e8-1af7ddfd5763,Crystal Sims,42.0,Female,csims@yahoo.com,(862)957-3125x36127,150 Parker Islands,Durham,North Carolina,34725,2022-02-05,in-store
88e6f574-3e9e-4342-96d6-2690b1b46a08,James Townsend,55.0,Male,james_townsend@yahoo.com,815.371.6042,4508 Crystal Rue Suite 173,Austin,Texas,85963,2024-11-11,both
c5e718e6-cec2-4ea1-9f7f-2ba76509a4d8,Deborah Odonnell,39.0,Female,deborah.odonnell@yahoo.com,001-954-819-1378x0498,44152 Green Key Apt. 969,Houston,Texas,37962,2023-10-07,online
60f3ed17-c965-468d-a5a5-9b7e1221ef80,Chad Morrison,20.0,Male,cmorrison@gmail.com,740-726-1353x425,2427 Smith Unions Suite 414,Winston-Salem,North Carolina,57721,2024-12-01,online
2ceba6bc-cd8e-4b57-ac34-345db49064a6,,40.0,Female,janice_hawkins@gmail.com,(242)652-7505x688,84155 Megan Ports,Syracuse,New York,87927,2025-01-12,in-store
e17ffb98-8260-4836-a9a6-4f44dbd413ff,Maria Fox,49.0,,mfox@hotmail.com,(993)478-1326,1263 Kurt Square,Newark,New Jersey,87527,2024-05-15,in-store
8d8e6a6d-4092-4a8a-ad71-c024a1092061,Jerry Sanchez,27.0,Male,jerry_sanchez@yahoo.com,001-574-892-9449x931,4695 Beverly Vista Suite 687,Rochester,New York,84408,2021-07-05,in-store
6580d424-3dd1-445d-bb07-5c2f0156d658,Katherine Walsh,33.0,Female,walshk@hotmail.com,2317613177,490 Hall Run Suite 783,Cincinnati,Ohio,24975,2020-06-10,online
45a6a2bb-b2e7-4e5f-b4ae-7a8c39867b6a,Dana Williams,35.0,Female,dwilliams@hotmail.com,+1-502-736-2801,,Fort Worth,Texas,37141,2023-10-07,both
bb229853-16fe-4e48-bec0-84bfc25583a6,Troy Jones,25.0,Male,troy_jones@gmail.com,(460)886-2365x0460,157 Jordan Corners Suite 910,Athens,Georgia,88810,2024-09-27,online
c9598b07-74b8-4386-be13-fd48af2e3f00,Thomas Delgado,42.0,Male,tdelgado@yahoo.com,906-221-0840x15799,51826 Sherri Trail,,Georgia,32576,2022-09-25,online
013cfe6a-5bab-4c7c-99a5-3bca600a1521,Jennifer Fletcher,33.0,Female,jennifer_fletcher@hotmail.com,968-521-4073,526 Barnes Landing Apt. 836,Champaign,Illinois,72897,2022-09-02,in-store
f24de615-bdc2-4ba5-bad9-4c0f7606e84d,Anthony Jennings,40.0,Male,anthony.jennings@yahoo.com,+1-462-360-7024x74857,90920 Matthew Turnpike,Syracuse,New York,97354,2022-08-31,in-store
a659a626-a894-4d17-bd96-d135c5d91fe7,David Murray,24.0,Male,murrayd@yahoo.com,,322 Lambert Extensions,Atlanta,Georgia,43489,2022-12-12,online
1c5a095f-8fc6-4d53-9478-f369d0e057e6,Richard Ward,29.0,Male,richard.ward@yahoo.com,575.955.0458,9246 Ricardo Rapid,Houston,Texas,69083,2022-06-03,online
dd07ba41-f07a-428e-89f6-432e7e5f7f40,Isaac Smith,43.0,Male,isaac_smith@yahoo.com,+1-813-859-8043x3315,903 Scott Drive,Charlotte,North Carolina,,2023-04-14,both
7b369b23-33bf-47ac-952d-719f931878fa,,30.0,Male,dennis.wilson@gmail.com,(860)893-1642,335 Adrian Mews,Phoenix,Arizona,22308,2024-08-06,in-store
d6b5f6b9-3cae-4369-92b0-328313973c47,Sara Perez,55.0,Female,perezs@gmail.com,719.294.5740x519,231 Caleb Corner,Macon,Georgia,,2023-04-24,both
9797eabe-5ba0-4264-9d60-211c00a39551,Julian Harper,30.0,Male,jharper@gmail.com,(941)330-2286,3526 Michael Land Apt. 763,San Antonio,Texas,47884,2022-01-26,online
0b314318-c516-4d14-a246-74a38f596666,,37.0,Female,perrya@gmail.com,817.353.2279x9752,235 Alexander Heights Apt. 490,Miami,Florida,48631,2024-09-26,both
31d708d6-17fd-4bdc-8b30-9fffa94a33f1,Ethan Marshall,46.0,Male,emarshall@hotmail.com,742-641-2484,8317 Logan Crescent,Lansing,Michigan,12771,2022-01-07,online
88651d84-e1f9-4b72-8d14-382faf57a73b,Vincent Gonzales,18.0,Male,vincent_gonzales@yahoo.com,845-308-5703x40117,741 Faith Locks,Tampa,Florida,78765,2024-03-04,online
b0c45381-4f42-4022-941b-4545a15dffc0,Joel Hughes,18.0,Male,joel_hughes@gmail.com,+1-217-220-3579x6564,273 Mercedes Shores,Charlotte,North Carolina,68966,2020-09-14,online
f9a22e6a-d6bf-43c5-9ed8-9141cd396f09,Arthur Brown,18.0,Male,abrown@hotmail.com,642.841.1475,0782 Jones Manor,Newark,New Jersey,37222,2022-01-27,online
a8034713-5da5-45c5-bbcd-76334410cc7d,Terri Thomas,50.0,Female,thomast@gmail.com,660-838-9515x923,642 Laura Manors,Springfield,Massachusetts,67506,2023-03-25,online
27a0a109-b87b-4a15-9b34-21fd928ff0ac,James Thomas,28.0,Male,thomasj@yahoo.com,971.234.6310,31649 Smith Bypass Suite 411,Miami,Florida,91075,2020-05-31,both
2c8af9fd-5039-4d12-b7ea-7673a32f0212,Margaret Nichols,65.0,Female,mnichols@hotmail.com,273-334-3597x3697,601 Tracey Harbor Apt. 544,,Ohio,64523,2020-12-11,both
d9da8e19-7a1c-47bc-8b87-bcd69ed7b6ce,Maurice Shaw,28.0,Male,maurice_shaw@gmail.com,970.611.8596,750 Lucero Underpass,Detroit,Michigan,74361,2021-08-01,both
af9c61ea-6abc-41fe-85c6-06f903ea87ac,Maria Rojas,37.0,Female,mrojas@gmail.com,326.868.0639x924,509 Webb Ports Apt. 818,Richmond,Virginia,35484,2020-11-01,both
427e13c5-65f8-49ef-b350-aa8717facd3b,Todd Davis,53.0,Male,todd_davis@gmail.com,579-559-2822,78908 Phillip Union Apt. 112,,New York,88023,2022-09-21,in-store
728909a5-0c13-445d-8a9e-854a825d0a18,Tyler Lopez,59.0,Male,tlopez@yahoo.com,(977)632-3573,38561 Thompson Mount Apt. 413,Mesa,Arizona,37105,2020-10-05,online
5a64a58e-853b-47b6-b647-f1664dc1331b,Catherine Mueller,59.0,Female,catherine_mueller@gmail.com,758-271-9942,420 Wheeler Orchard,New York City,New York,34698,2023-09-16,online
b99c8634-1949-41ab-b9e0-591bedf5df03,Vanessa Bates,49.0,Female,vanessa.bates@hotmail.com,+1-977-599-3642,095 Norris Streets,Elizabeth,New Jersey,90137,2022-09-21,in-store
8ac9bddc-d86f-4e20-935c-13d44313ad88,Joe Bailey,47.0,Male,jbailey@gmail.com,+1-813-630-1075x35024,1292 John Cove,Sacramento,California,13867,2020-03-07,online
02fb85f4-c241-4183-9dbf-0c08a05f408a,Troy Collier,42.0,Male,troy.collier@yahoo.com,957.509.4391x37085,22232 Angela Turnpike,Albany,New York,33173,2022-08-02,both
6ac87162-9513-4d04-b718-f8b72cc749a7,Karen Jackson,44.0,Female,karen_jackson@hotmail.com,+1-231-578-4498x838,60809 Sean Landing,Alexandria,Virginia,14487,2024-07-15,in-store
760eba10-8441-41b3-a59c-d839b997b5b1,Jeremy Ramirez,28.0,Male,jramirez@yahoo.com,540-677-0053x55882,33704 Foster Inlet,Trenton,New Jersey,48505,2021-02-17,online
b242772c-bcd6-4c3c-bc72-58c3acda23e4,Kristen Garcia,,Female,kgarcia@hotmail.com,+1-947-779-8258,385 Linda Dale,Houston,Texas,96073,2022-05-01,online
de20e760-c392-42e7-9c4a-ac07fe117834,Colleen Jones,34.0,Female,jonesc@yahoo.com,591-261-1955,30706 Butler Park Apt. 633,Champaign,Illinois,12377,2025-02-06,both
892b05a9-cde1-4fab-b9d8-c825102eb4fe,Linda Henry,32.0,Female,linda_henry@yahoo.com,001-230-661-8920,77917 Kim Forge,Sacramento,California,64155,2023-07-29,in-store
68cb0869-da5e-4471-8c33-a1cf13926a2a,William Watson,29.0,Male,wwatson@gmail.com,532.855.0652x9905,2474 Kenneth Points,Peoria,Illinois,35892,2022-05-22,both
8fc33274-f5b1-48b3-871b-7a383898b535,Robert Bentley,43.0,Male,bentleyr@gmail.com,8356508199,2095 Dunn Shore,Harrisburg,Pennsylvania,79844,2022-09-12,both
315ece35-6182-4dae-9f04-4ce7f3ffef39,Donald Graham,46.0,Male,dgraham@yahoo.com,4512556740,744 Arthur Island,Grand Rapids,Michigan,34619,2022-06-22,in-store
93bc56c6-91c9-48b2-97da-cb6233fef163,Autumn Long,36.0,Female,longa@hotmail.com,+1-680-267-0914x4654,01341 Marks Keys,Tallahassee,Florida,97196,2024-12-25,online
656c36c1-cb4a-41fc-8a47-bf3167ea6b3e,Vanessa Smith,52.0,Female,smithv@gmail.com,(760)948-9924x662,5497 Rice Forest Suite 875,San Jose,California,22835,2023-09-15,both
fe508821-0f53-480a-9f86-ed135a948a21,Javier Miller,21.0,Male,jmiller@hotmail.com,+1-315-795-9043,511 George Coves Suite 525,Raleigh,North Carolina,08349,2021-05-02,online
8a185511-3dc2-469e-a3c7-d7e0d54b6aaa,Todd Gonzales,32.0,Male,gonzalest@yahoo.com,619.876.7025,477 Humphrey Viaduct Apt. 032,San Diego,California,92328,2023-12-06,in-store
1da7d2e2-192a-4dab-9f5e-0c2e71b894d5,Ariana Hicks,26.0,Female,ahicks@yahoo.com,972.744.7929,,Austin,Texas,12037,2022-12-25,both
9374d885-6fbf-4237-8a97-7b1348efff8b,William Davis,18.0,Male,davisw@hotmail.com,+1-907-537-6764,09465 Prince Freeway Apt. 488,New York City,New York,65294,2024-06-04,online
550007a1-771f-40ec-b0c7-4b4b8473aa89,Jesse Williams,34.0,Male,williamsj@gmail.com,,187 Rodney Vista,Bellevue,Washington,71047,2022-11-07,online
fe8f8391-14cb-4ddb-9082-6026d435f02b,Kevin Guzman,33.0,Male,kevin_guzman@yahoo.com,7858675910,9931 Graham Prairie,Tallahassee,Florida,65541,2021-10-05,in-store
e59f3361-b29d-4071-88d8-ea0429494699,Morgan Lewis,53.0,Female,morgan_lewis@hotmail.com,202.750.1554x494,0447 Church Views Apt. 405,Atlanta,,59520,2023-02-02,online
d2d9d142-ff17-4083-907b-20a3c3e5e86b,Jimmy Morris,42.0,Male,jimmy.morris@yahoo.com,442-405-0953x07277,4845 Oconnor Station Suite 663,Detroit,Michigan,32223,2022-04-18,online
08f109cf-8fb2-45b7-816e-cf0ec79d1786,Karen Armstrong,22.0,Female,karmstrong@hotmail.com,(403)666-9802x7644,894 Jill Rue,Los Angeles,California,56387,2023-12-01,both
e103b6ea-943f-430b-b0ac-6af0ff6665b8,Craig Ward,57.0,Male,craig.ward@gmail.com,771-264-9191x636,5377 Becker Glens,Springfield,Illinois,18794,2021-08-27,online
6f34ae70-0101-4fc0-84a0-822ceac0baf0,Scott Parks,49.0,Male,sparks@yahoo.com,607.200.8133,16915 Austin Pines Apt. 798,Dallas,Texas,19103,2023-12-28,online
e01bee68-d278-4ac0-817b-81e192907aea,Charles Arroyo,41.0,Male,arroyoc@gmail.com,+1-411-929-4640x311,249 Davis Alley Apt. 695,Buffalo,New York,80559,2024-11-12,in-store
7ef7bdc5-ee36-4a38-9f1d-969caa6eb1ed,Wendy Bullock,32.0,Female,wendy.bullock@yahoo.com,(639)443-8375,12033 Victoria Rapids Suite 669,Cincinnati,Ohio,33768,2021-04-20,in-store
8a895cb2-7f17-4334-88e6-f3e22af16227,Joseph Evans,23.0,Male,joseph.evans@gmail.com,772.717.9316x250,8503 Lisa Street,Rochester,New York,24003,2024-09-21,online
21113a56-4fc8-48c7-b3a2-8ed3162f45ba,Christina Coleman,30.0,Female,christina_coleman@yahoo.com,689.949.1286x72877,837 Ralph Point Suite 793,Houston,Texas,96681,2023-08-12,online
3387a997-1f29-4bfc-b280-5cc3b4edae76,Rachel Reyes,48.0,Female,rreyes@gmail.com,315-273-1802x0404,6296 Edwards Village,Fort Worth,Texas,98719,2022-05-04,both
a14e287d-47f7-4283-b3fb-3598f7139552,Julia Garcia,57.0,Female,jgarcia@gmail.com,549-763-5501,370 Robert Mill,San Jose,California,69852,2024-07-22,online
7e45e009-4173-4b97-af54-f0ba16a008ee,Christine Brown,53.0,Female,brownc@gmail.com,8172493175,456 Bridges Wells Apt. 370,Chicago,Illinois,91518,2022-04-19,online
dd07ec86-c8f7-442c-975f-722648fe01b5,Rebecca Duarte,29.0,,rebecca_duarte@hotmail.com,(821)789-2240x06138,73397 Christopher Well Apt. 149,Rockford,Illinois,23019,2024-07-30,online
1b33de5f-7951-42e4-8eac-1f593b026ad1,Devin Schwartz,21.0,Male,schwartzd@gmail.com,801-553-1195x96027,43580 Poole Corner Apt. 800,Winston-Salem,North Carolina,40193,2020-06-17,online
fc71c89b-19ef-44e2-b704-96740aeb9d06,Rebecca Park,36.0,Female,rebecca.park@yahoo.com,(846)340-6948,0548 Bennett Island Suite 504,Tampa,Florida,22670,2021-04-18,in-store
9f87f2f0-568e-4031-ae7e-c8d3231b921a,Phyllis Wolf,18.0,Female,phyllis_wolf@hotmail.com,4198755708,7114 Patrick Land,Jersey City,New Jersey,73421,2023-09-17,online
